destination;probe;1_min/avg/max;2_min/avg/max;3_min/avg/max;4_min/avg/max;5_min/avg/max;6_min/avg/max;7_min/avg/max;8_min/avg/max;9_min/avg/max;10_min/avg/max;11_min/avg/max;12_min/avg/max;13_min/avg/max;14_min/avg/max;15_min/avg/max;16_min/avg/max;17_min/avg/max;18_min/avg/max;19_min/avg/max;20_min/avg/max;21_min/avg/max;22_min/avg/max;23_min/avg/max;24_min/avg/max;25_min/avg/max;26_min/avg/max;27_min/avg/max;28_min/avg/max;29_min/avg/max;30_min/avg/max;31_min/avg/max;32_min/avg/max;33_min/avg/max;34_min/avg/max;35_min/avg/max;36_min/avg/max
199.181.131.249;rmd;145.0414;144.97523;144.98085;145.162705;145.078315;145.084065;144.740235;144.84424;144.56347;144.637915;144.704485;144.441875;144.92326;145.157115;144.95559;144.780655;145.175465;144.96516;144.666365;144.720475;144.49985;144.61322;145.13842;144.853265;145.02483;144.50512;145.242425;144.87707;145.179335;145.15635;145.05493;145.14266;-1;144.83687;144.71606;145.586005
199.181.131.249;FranceIX;152.526971;152.56168;152.416846;152.335728;152.500418;152.557225;152.709602;152.738796;152.498947;152.475508;152.439629;152.404101;152.440244;152.53461;152.512487;152.422995;152.449099;152.495097;152.580304;152.65667;152.713853;152.573204;153.01838;153.298682;152.826216;152.369247;152.771669;152.540215;152.920043;152.407575;153.135718;153.127679;152.732946;152.965641;152.455023;154.239521
199.181.131.249;LISP-Lab;154.787275;154.830495;157.814315;154.41157;154.56693;158.650745;168.95442;177.4433;168.952535;154.36378;154.224635;158.682155;156.8769;156.415785;172.58665;156.96442;157.82991;159.28519;173.140345;154.557495;166.87769;163.770585;154.93589;159.144025;192.06044;199.03737;157.83283;163.538915;155.85148;162.059305;155.37318;167.79982;189.3623;173.916185;159.653775;154.125325
198.252.206.16;FranceIX;73.107135;72.96935;73.001924;72.942382;73.202916;73.071167;73.226275;73.240264;72.913854;73.113905;73.308746;72.995845;73.490518;73.22627;73.092921;73.10543;73.295247;72.982195;73.170473;73.325361;73.038573;72.936272;73.006979;73.028558;73.089171;73.088196;73.295792;72.99446;72.958761;73.012094;73.210371;73.076987;73.051177;73.22648;73.134093;73.120784
198.252.206.16;mPlane;93.244;86.703;94.172;86.625;87.702;88.306;89.88;96.106;91.407;87.26;93.102;92.643;94.705;91.745;86.929;92.813;86.685;92.922;90.55;93.024;90.188;86.603;89.044;92.038;92.943;90.274;97.081;86.693;97.822;86.672;86.949;86.749;89.176;95.24;90.206;91.195
198.252.206.16;LISP-Lab;85.81497;85.255305;85.03396;88.63181;85.42173;85.898765;86.322865;92.20346;85.426445;85.160895;85.204865;93.648625;85.29481;90.133645;90.322995;85.347725;85.334105;88.007045;85.419715;85.335875;110.37924;85.27222;94.28246;86.607935;-1;92.53724;131.633945;88.822865;88.77306;86.27157;87.42644;101.846135;99.707275;106.37493;89.328825;90.220805
198.252.206.16;rmd;76.87991;76.33238;76.387695;97.115155;76.6614;76.683285;76.816515;76.17026;76.324665;76.694855;76.8705;76.411735;76.853965;76.82196;88.32283;76.69183;81.0441;76.98734;76.698685;76.654565;76.71171;87.57219;76.368315;76.38752;76.217905;76.24391;76.564625;76.878215;76.895585;76.343925;76.734345;76.86496;-1;90.178835;89.89492;89.541955
217.20.147.94;mPlane;55.573;64.108;63.449;55.561;64.314;57.019;60.042;66.072;67.889;65.271;59.092;55.56;65.919;64.966;58.298;55.665;56.95;55.477;55.689;55.853;66.213;58.803;66.16;59.789;55.605;55.719;56.704;55.498;64.517;55.558;58.774;60.903;63.85;64.625;56.052;59.337
217.20.147.94;rmd;63.277145;63.19406;63.307335;63.293245;62.944795;62.86819;63.215915;62.767705;63.356175;62.867285;63.440715;63.898275;64.671345;63.08388;64.68658;106.894265;79.299165;92.75215;63.28735;87.763105;68.281255;73.579645;158.556665;63.33114;63.12042;69.72448;62.82163;63.470725;63.458335;63.322045;162.195105;161.636115;62.71929;64.86751;79.750275;69.429345
217.20.147.94;FranceIX;53.061737;53.058647;53.133448;53.496423;53.059502;53.002534;53.114039;53.278713;53.033453;53.068752;53.042483;53.11421;53.141209;53.199626;53.12627;53.126644;53.10673;53.126989;53.033653;53.139278;53.165597;52.99529;52.880451;53.192391;53.015624;53.047738;53.107825;53.117014;53.328862;53.161437;53.177452;52.986655;53.089476;53.286063;53.119825;53.179762
217.20.147.94;LISP-Lab;71.85538;75.994815;71.732695;71.998645;72.10059;77.564975;71.864555;71.97681;72.15335;72.21766;71.884445;71.684675;76.22653;76.00847;155.864315;72.145355;71.628485;74.4225;71.754315;72.911355;85.032245;73.48124;79.37776;71.790505;76.777275;75.331795;81.22626;72.17887;84.902495;74.53913;72.145505;91.30744;90.805055;89.805095;73.68626;71.72139
208.82.238.129;mPlane;168.217;157.928;158.782;162.377;172.376;157.483;165.104;155.488;160.663;164.048;155.535;159.585;162.292;159.221;164.378;155.478;165.848;155.675;155.679;155.616;155.53;162.609;162.618;155.58;155.619;166.306;157.775;173.522;156.438;163.709;156.109;155.578;159.191;164.84;156.999;159.268
208.82.238.129;rmd;154.335205;153.940725;154.137385;153.82433;154.1511;153.674425;153.95237;154.16035;153.919845;154.126635;154.14243;153.598875;154.1547;154.49209;154.33774;154.185145;153.856425;154.237485;154.217875;154.033775;154.019645;154.597715;154.050895;154.024665;153.779895;154.43561;154.11222;219.56675;154.96939;154.30841;154.275185;154.045385;153.91753;155.08734;154.830755;154.086585
208.82.238.129;FranceIX;150.544627;150.507129;150.455816;150.39207;150.616568;150.741112;150.490053;150.776031;150.430816;150.459961;150.364144;150.678635;150.553971;150.724484;150.750908;150.642549;150.800615;150.635907;150.589744;150.550397;150.594924;150.606095;150.540582;150.473625;197.542563;150.684541;150.668366;150.824684;150.456146;150.5768;150.748228;150.58368;150.562312;150.661525;150.613739;150.641408
208.82.238.129;LISP-Lab;166.07432;167.15235;166.21284;170.60986;167.33158;175.41562;169.794675;167.484635;169.065615;166.19147;178.15107;166.171955;168.35081;170.37441;173.845335;164.832165;167.93766;165.78996;165.104975;166.57277;188.28797;174.759755;165.141405;165.30505;171.134735;171.75372;172.618105;166.829705;165.44365;177.70321;167.70458;183.75487;175.89881;171.81281;172.51657;165.921885
