mesurement id;Destination;median(max RTT) from Gandi;median(max RTT) from mPlane;median(max RTT) from FranceIX;median(max RTT) from LISP-Lab;median(max RTT) from LIP6;variance from Gandi;variance from mPlane;variance from FranceIX;variance from LISP-Lab;variance from LIP6;Country;Continent
6963955;182.253.238.102;191.56343049999998;316.16705000000002;202.24781150000001;225.3166875;285.70335349999999;272.04734365147544;1037.3836254520952;150.61254837162232;1336.7058937947356;2709.5534601587447;ID;AS
6963503;114.134.80.162;257.25086800000003;247.669905;254.80915400000001;228.19709;259.14398799999998;24252.732433993035;358.10973041006923;1679.6257754459875;306.40676291829004;7267.4809486231552;HK;AS
6964260;194.50.69.124;20.017924000000001;9.9330274999999997;10.802868;31.131059999999998;190.46134999999998;11132.866663437982;4.1995652522402072;5.5784806007614547;189.18813669117333;762899.99392360519;DE;EU
6963615;216.21.13.12;13.447683;15.3512225;15.069738999999998;37.615042500000001;178.628388;703.19919820431403;19.476600519497996;28.1329337246531;44.517717639431559;5564612.950919074;US;NA
6963895;212.77.98.9;51.391882000000003;45.191409999999998;42.777554000000002;52.290312499999999;213.3930665;18421.705754072682;14.662495657789504;55.458372894101892;2295.9417468919378;46246.060385752578;PL;EU
6963919;151.101.128.230;18.278019499999999;1.9865650000000001;1.4783270000000002;25.412422499999998;80.260239999999996;26185.182598757823;2.8813071145445561;1049.6387927472815;52.895513620898917;303085.92745642958;US;NA
6963768;104.94.192.167;2.692993;1.8965974999999999;1.5329524999999999;12.215042499999999;93.336595000000003;22851.800854115616;17.946937015567798;1.4940377586044913;220.61464655344838;61873.71689462522;US;NA
6964112;176.32.100.45;83.801105000000007;78.84519499999999;80.295408000000009;96.341675000000009;134.64924300000001;17825.241534957695;15.090619194004532;157.38502906319357;1713.5009893711729;1019334.7554421293;NL;EU
6963879;212.97.32.174;29.817222000000001;17.857357499999999;17.421720999999998;29.279497499999998;141.28553249999999;50469.354788289769;2.7477209157784563;55.939069662966197;45.742080294159763;325470.32897218916;IT;EU
6963885;125.6.146.13;238.55697499999999;239.79224500000001;270.64304700000002;251.87752499999999;300.98617200000001;49716.676357698481;71.991043262551159;204.33621817390042;1666.6232579263435;73812.658846124948;JP;AS
6963911;162.212.41.11;228.19050999999999;231.76044999999999;217.84058999999999;251.308775;328.919107;230850.96583495548;8168.7343408117558;8144.9143883539264;8468.6229606483721;4178235.02801851;US;NA
6964451;121.40.21.118;377.93364300000002;466.001645;354.93548800000002;420.05856999999997;493.60521799999998;120442.17369041138;6140.071047004536;3835.5820414268983;4305.4562291702059;3649739.1150614647;CN;AS
6964296;220.243.193.127;11.246594;8.9612649999999991;9.8458430000000003;23.418780000000002;140.79977199999999;53082.174956464019;34.126997122051968;621.89697819710921;16.605112987489935;17013.638368880827;CN;AS
6964465;216.33.197.90;80.272912000000005;79.168599999999998;87.428685999999999;95.565560000000005;135.93986699999999;3125.0214968086093;5.466866796487909;145.45196641070504;297.86957266402237;1099964.1154458865;AR;SA
6964437;37.48.119.34;39.030535499999999;14.49985;15.493081;30.269282500000003;68.513294999999999;1004.0317883253243;17.245765704471911;222.18650197716056;54.10581655048825;10238.298849423636;NL;EU
6964490;49.129.31.76;233.32535799999999;227.26707500000001;285.87214999999998;274.55463500000002;279.94220000000001;116.28581437425446;41.866171801655568;1630.8471842390534;72.186471303821705;28108.019474839213;JP;AS
6963485;172.217.19.131;12.57677;2.2589575000000002;1.5585580000000001;20.931784999999998;130.83305050000001;12170.59795887628;0.6526988437617165;1.2709134795117754;218.33377212770972;3923187.3535284903;US;NA
6964423;216.146.46.10;79.896975999999995;78.573274999999995;78.625956500000001;92.288300000000007;127.11247399999999;90.950305905981097;7.9698623861429843;1203.7543047103222;104.39950726699367;7248643.675900409;US;NA
6964405;203.66.53.8;276.78610349999997;270.05644000000001;296.26334750000001;283.82651250000004;287.92940199999998;15067.624301766868;116.07319257855488;223.1380583319486;197.49726905532768;6395534.9127503475;TW;AS
6963818;104.24.3.15;7.0586890000000002;2.1223649999999998;1.2693000000000001;36.884135000000001;72.991501999999997;2032.4899763460844;16.665420763601567;15.666313878407385;146.27700903871457;3001844.1605202854;US;NA
6964381;54.163.249.107;92.370450000000005;78.928465000000003;87.093726000000004;93.212824999999995;135.095067;21393.465765645524;2.6695517172094023;1024.4631804560654;140.42577283664889;84271.8038990512;US;NA
6963786;104.23.197.8;12.78797;2.1040800000000002;1.1947140000000001;36.359425000000002;70.431758000000002;78712.573154121477;4.9486459859918126;3.9697903120741969;38.058159630944481;17000.618379018502;US;NA
6963555;72.21.206.80;84.387089000000003;79.268292500000001;80.477148;94.104870000000005;135.61922800000002;21229.620244910457;16.760282773338506;144.01374100928706;2185.8805301480265;152514.74865666262;US;NA
6963966;66.155.40.250;155.9424315;146.9257475;190.64862599999998;164.79338749999999;167.859106;300.71238815559616;92.88816477219531;42.602733299159581;39.644269966735692;11044.510346208825;US;NA
6963501;95.213.11.146;55.638154999999998;50.251334999999997;51.7723735;75.326257499999997;182.84432500000003;188.99800543571394;8.2158859076170518;101.25908430625448;667.56315255645279;4656.2705155333388;RU;EU
6964070;37.9.239.32;49.082121999999998;19.1752;34.960146000000002;63.336705000000002;197.33456799999999;24956.765204101976;28.167214940357301;78.319292514435816;3310.8165723908073;1097.42512330506;IT;EU
6963949;124.243.192.30;327.12428999999997;386.17797000000002;274.538006;436.99662999999998;420.10760399999998;6335.2208591404478;3717.3534227298514;303.16421079101121;6807.3074845736473;4737.1006878605103;CN;AS
6964074;104.25.174.27;2.3819524999999997;1.9212400000000001;1.1438785;35.795484999999999;64.901389499999993;45185.10733850723;3.8370579264242513;1169.4467934059669;49.173331076068763;3375.9103747408294;US;NA
6963947;192.33.31.51;12.552963;1.795115;1.2373270000000001;30.646495000000002;152.825118;1168.0198957516209;0.84817011813188437;0.76852863152427398;14.279676648748646;16888.673873135256;US;NA
6963877;123.30.128.195;286.790842;320.41252499999996;288.14906100000002;360.41237000000001;351.36275849999998;546.95160486398163;343.84782262741163;682.85173938497076;2547.7591235550217;937905.60986697883;VN;AS
