mesurement id;Destination;mean(avg RTT) from mPlane;mean(avg RTT) from FranceIX;mean(avg RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab
5276519;31.192.120.36;18.234568535502074;13.11079691469379;33.516987342210655;3.1723821421680283;7.11754433050268;28.037343870021235
5277000;173.192.117.80;116.75359606686165;116.14526335004955;130.54030509341536;96.645758071964735;0.9576627678390327;15.997933794570288
5276880;172.217.19.131;2.0964556186082821;1.3851117607361962;27.216379243353686;0.30287206194889232;0.024301645117340769;36.943319046570444
5277127;204.155.149.139;114.34290155453425;124.8642577614679;139.17133209989666;9.8256678075431871;297.84803360478946;44.72340957508839
5277356;54.163.249.107;79.370813166177285;80.160920486727136;106.78164158308671;2.3718676983186695;16.481811727608452;108.16806604901082
5276944;54.192.198.72;12.206562905197247;9.7865594943923551;33.804090392458107;0.78487480905056617;0.098647976140718005;24.861139378322616
5276495;220.181.90.20;319.07280463991788;164.62600570884848;259.29150059413269;312.39749256338098;935.10094209652163;574.5463723441477
5276755;193.252.148.140;17.558966927238938;13.924862773353686;18.030949060963422;13.02155509818893;6.9485255995384589;46.430565037712682
5276628;192.211.12.20;148.36033338974522;149.87748057435812;175.31731482051353;61.535238180005152;154.55359194128408;402.16337676074716
5277313;185.6.169.69;15.862082537315821;14.671819751243582;29.688118830844775;7.7348041912600234;16.870920461055601;204.02512041071367
5276709;64.210.135.134;18.088245039329497;12.252266435103245;32.759016012783775;2.0270329631555217;66.064620557009974;27.500499721911353
5276876;151.101.128.230;9.4560908765246943;11.154970980692683;24.475558043699998;4.2755045851506388;7.272024764591781;17.96120651187249
5277097;149.154.167.99;17.56281442969528;11.998365136677286;27.309198736482003;273.19846273254819;5.6836819325172385;48.820236969999982
5276685;54.231.120.185;80.0097812438528;79.717460272861359;106.45695817109231;15.454485872733056;0.85625800995497869;26.331656949011801
5277437;151.101.16.144;8.8406635349067848;8.6331003156351027;39.948267271385838;0.52785432285564693;10.98850563319794;41.538310019825758
5276804;63.245.215.20;144.03632647298502;149.09224733893885;165.47967060142753;4.9483718463311854;49.680559976757436;248.82283984501004
5276543;124.225.65.154;411.92974656788329;322.93245373505442;260.66032456940155;482.99284241640112;641.58852358093122;704.04711290923217
5277461;192.0.79.33;16.873356048054905;11.628848852761044;25.198572535788653;5.7503877735747295;3.6192955299554543;158.37718001518209
5277008;104.16.122.127;2.2090661528638043;1.2232182571552146;24.552644836402145;0.43867335132374274;0.19425637969499499;16.948777997977036
5277417;67.228.27.108;115.69791706543957;115.34862221881566;131.92999167689172;97.135452554036434;2.0291369994250505;314.34243635445443
5277151;104.16.10.104;2.332209244951212;1.1790385909099999;25.984052030304543;3.0678229886984738;0.41554608377923857;67.501283826727658
5276693;203.209.152.60;285.75291861875627;259.7458445056086;266.73113754842018;146.94395317113521;126.90055710863372;307.97792991334967
5276529;133.237.48.124;261.04520713510885;256.69849588461449;292.0244878994086;170.35067294828104;273.94217052889064;744.99636718905026
5276820;172.217.19.131;2.1356090567484665;1.5493857218800611;27.73028485685122;0.96215767624586757;6.6924703156363243;96.774855510274605
5276671;42.156.162.55;412.59662040380653;287.76124726440338;392.45525744084568;575.75134143946923;458.29417855041663;1286.808730197451
5276515;217.20.155.58;65.832302538226301;51.549000881755347;75.458600662590229;18.037196843510479;79.751670743379364;427.64459512298754
5276964;31.222.68.33;25.599673575433641;25.691309967382264;31.447191139142198;6.1648316171821049;12.321995917121617;142.81338162979017
5277235;151.101.65.95;8.7631410226156348;10.864514075712094;26.031162920356934;0.94085213112078203;1.5289225593126035;379.20857029081577
5276818;185.31.26.232;29.59298097344956;42.968204816617991;100.94397286627611;4.2970776424340276;159.60618512576576;364.93651725246923
5276751;69.252.80.75;82.629223321042488;79.852377167160185;104.41874352999145;10.420581645694666;6.7025438896612606;308.44713502375578
