destination;probe;1_min/avg/max;2_min/avg/max;3_min/avg/max;4_min/avg/max;5_min/avg/max;6_min/avg/max;7_min/avg/max;8_min/avg/max;9_min/avg/max;10_min/avg/max;11_min/avg/max;12_min/avg/max;13_min/avg/max;14_min/avg/max;15_min/avg/max;16_min/avg/max;17_min/avg/max;18_min/avg/max;19_min/avg/max;20_min/avg/max;21_min/avg/max;22_min/avg/max;23_min/avg/max;24_min/avg/max;25_min/avg/max;26_min/avg/max;27_min/avg/max;28_min/avg/max;29_min/avg/max;30_min/avg/max;31_min/avg/max;32_min/avg/max;33_min/avg/max;34_min/avg/max;35_min/avg/max;36_min/avg/max
91.198.174.192;mPlane;[21.727, 22.3066666667, 22.912];[14.747, 17.7593333333, 19.331];[15.341, 17.3336666667, 18.546];[14.639, 14.8733333333, 15.215];[14.678, 18.1753333333, 21.381];[14.856, 15.0356666667, 15.328];[14.797, 15.0846666667, 15.322];[14.782, 16.5683333333, 18.69];[14.929, 18.5326666667, 25.25];[14.728, 14.763, 14.816];[16.457, 17.3073333333, 17.944];[14.469, 21.3843333333, 25.316];[14.629, 16.2893333333, 19.427];[14.85, 15.1046666667, 15.517];[14.579, 15.0243333333, 15.708];[14.973, 21.2836666667, 31.549];[14.592, 14.7293333333, 14.883];[18.122, 19.2916666667, 21.207];[14.677, 14.9256666667, 15.224];[17.457, 22.053, 24.524];[14.524, 14.6206666667, 14.719];[21.43, 27.9846666667, 37.0];[15.112, 18.1306666667, 20.16];[14.638, 14.6476666667, 14.656];[14.931, 17.975, 20.328];[14.532, 17.9783333333, 24.753];[15.475, 20.281, 24.683];[16.527, 17.038, 17.515];[14.702, 21.142, 26.212];[25.44, 27.377, 30.01];[14.758, 16.9246666667, 21.005];[17.337, 18.2296666667, 18.897];[15.491, 19.568, 22.672];[19.496, 19.9916666667, 20.608];[14.56, 15.621, 17.709];[18.915, 25.2653333333, 30.257]
91.198.174.192;FranceIX;[12.6696, 12.768327, 12.865061];[12.797303, 12.903525, 13.048617];[12.731032, 12.799794, 12.908769];[12.512106, 12.6535413333, 12.861266];[12.654715, 12.815751, 12.978];[12.637041, 12.69321, 12.77282];[12.53375, 12.9461886667, 13.278618];[13.025123, 13.080479, 13.149373];[12.656581, 12.8245783333, 12.938168];[12.605253, 12.8385556667, 13.09887];[12.739151, 12.7602586667, 12.800744];[12.620181, 12.684003, 12.73223];[12.712912, 12.8521, 12.923114];[12.687909, 12.791406, 12.8855];[12.883115, 13.055504, 13.210701];[12.831223, 12.8762106667, 12.932558];[12.76604, 12.9212916667, 13.164812];[12.673853, 12.7936986667, 12.953762];[12.553665, 12.8763553333, 13.084326];[12.859695, 12.9387073333, 13.021879];[12.66243, 12.8063236667, 12.952002];[12.624337, 14.5759936667, 17.936241];[12.567039, 12.7740233333, 12.883965];[12.562309, 12.7201466667, 12.863665];[12.571129, 12.742703, 13.044533];[12.525395, 12.6653876667, 12.826373];[12.534251, 12.5953433333, 12.645476];[12.577408, 12.7158406667, 12.829878];[12.746531, 13.0112096667, 13.183102];[12.686734, 12.781885, 12.89121];[12.942557, 13.021667, 13.132174];[12.389936, 12.6267496667, 12.921114];[12.670216, 12.717358, 12.794519];[12.77996, 12.948979, 13.141354];[12.809894, 13.068764, 13.203926];[12.922749, 13.0104076667, 13.10455]
91.198.174.192;rmd;[20.96088, 21.220345, 21.573165];[20.84939, 21.05918, 21.434325];[20.90935, 23.257025, 27.36594];[20.685725, 20.8301933333, 20.90256];[20.82938, 20.9539833333, 21.201995];[20.65582, 20.921645, 21.36216];[21.098555, 21.4934033333, 21.74526];[20.711515, 21.1800533333, 21.596845];[20.773685, 21.02923, 21.274375];[20.642005, 21.107955, 21.56755];[20.796075, 21.1172083333, 21.682535];[21.079025, 21.3789766667, 21.535555];[21.012935, 21.1776933333, 21.318695];[20.72969, 20.9751083333, 21.401];[21.398255, 21.48944, 21.64662];[20.72356, 20.910695, 21.10447];[20.690035, 21.0408633333, 21.5592];[20.814025, 20.9003633333, 21.010235];[20.89153, 21.123525, 21.3725];[21.31377, 21.497915, 21.676425];[20.791295, 21.0024983333, 21.280135];[20.897675, 20.991705, 21.100535];[20.804675, 21.1446716667, 21.59791];[20.699815, 21.2061233333, 22.186015];[20.862685, 20.9618616667, 21.151215];[20.74135, 21.0349833333, 21.45157];[21.15064, 21.3614616667, 21.50971];[20.68581, 21.357165, 21.81229];[20.87035, 21.32278, 21.612325];[20.76479, 21.1471983333, 21.67855];[20.766815, 21.00714, 21.311545];[20.73622, 21.0960066667, 21.732825];[20.640485, 20.9546883333, 21.14215];[20.567365, 21.0020066667, 21.287445];[20.359235, 20.9307733333, 21.806695];[20.541005, 20.8256733333, 21.39135]
91.198.174.192;LISP-Lab;[27.34111, 27.678855, 28.1532];[27.313725, 29.2515533333, 31.004175];[27.72649, 30.3370183333, 31.90149];[27.469305, 28.96979, 29.91356];[27.43965, 28.9299866667, 31.65393];[27.38073, 28.6082883333, 30.94116];[27.3989, 28.5581083333, 30.42178];[27.60217, 27.9891216667, 28.332315];[27.72169, 28.1293833333, 28.933025];[27.98081, 28.648585, 29.653275];[27.57868, 27.75142, 27.8986];[27.5049, 28.3070983333, 29.71948];[27.65076, 29.503095, 33.11081];[28.249685, 31.2009616667, 34.63911];[27.58821, 35.03324, 39.700095];[27.425625, 27.5783516667, 27.836595];[27.430535, 27.521985, 27.64146];[27.47812, 29.5824566667, 33.66555];[27.06384, 28.4835916667, 30.705765];[27.42762, 31.5366483333, 36.922155];[36.92709, 38.4126316667, 40.04236];[27.83401, 28.19496, 28.81965];[27.956985, 29.167565, 30.081185];[28.572405, 44.33966, 58.41306];[-1, -1, -1];[33.64396, 35.3374883333, 38.398625];[27.56792, 28.3377733333, 29.19613];[29.100935, 36.51335, 44.374565];[27.97317, 28.7031783333, 30.085535];[32.628255, 34.093135, 35.142965];[32.312955, 34.5611783333, 36.255105];[36.27924, 41.4240666667, 45.208835];[28.615195, 37.766945, 46.525405];[27.56764, 31.3757716667, 34.72966];[27.804665, 28.0357416667, 28.412285];[27.675455, 27.9549183333, 28.173425]
125.39.240.113;FranceIX;[428.553838, 429.7949723333, 431.189304];[468.764495, 479.25607, 488.716677];[427.820584, 429.6570166667, 433.085097];[322.548309, 323.188526, 323.65263];[333.339306, 336.5732426667, 339.288841];[331.842296, 333.772246, 335.737535];[436.295336, 437.7484216667, 439.300746];[347.374305, 349.8778246667, 352.946357];[365.435129, 371.1174753333, 374.898972];[361.335048, 362.7524123333, 364.756913];[363.955042, 368.8248993333, 372.925909];[359.33643, 363.8567946667, 369.249303];[473.35612, 474.2721875, 475.188255];[361.322133, 372.4358276667, 381.988754];[374.392355, 374.965191, 375.364316];[371.285826, 372.3879345, 373.490043];[373.758752, 374.4718823333, 375.597167];[368.012281, 371.6429873333, 373.58164];[375.748406, 380.4614256667, 387.812905];[384.96075, 390.373738, 397.807387];[371.793273, 372.618538, 373.870681];[374.649823, 375.936406, 378.150756];[398.755604, 405.700969, 409.302362];[434.025671, 437.828798, 441.631925];[379.217375, 386.0397766667, 396.675311];[451.094323, 470.4065626667, 480.1284];[398.195959, 403.7785356667, 406.642396];[389.058201, 396.7483816667, 402.597383];[537.183668, 545.986983, 557.043764];[381.264326, 387.7733543333, 394.868944];[375.792124, 378.2619613333, 382.035253];[371.159571, 372.3129016667, 373.224676];[460.398928, 476.547925, 486.671638];[373.756147, 374.242799, 374.668387];[373.373554, 426.6373953333, 470.076622];[482.952593, 484.6496883333, 487.59867]
125.39.240.113;mPlane;[352.471, 355.5093333333, 358.739];[296.221, 303.0103333333, 311.655];[292.419, 293.4283333333, 294.957];[292.731, 297.8836666667, 307.229];[292.606, 293.9196666667, 295.192];[294.289, 295.4023333333, 296.124];[328.621, 331.115, 335.05];[338.75, 340.8676666667, 342.822];[324.561, 327.89, 332.094];[344.394, 345.604, 346.603];[334.027, 336.906, 341.334];[325.569, 338.2853333333, 351.121];[346.699, 347.1423333333, 347.691];[331.245, 341.8393333333, 353.795];[345.35, 345.9033333333, 346.715];[380.246, 390.276, 406.198];[401.232, 411.8373333333, 417.687];[403.37, 404.3156666667, 406.012];[351.006, 352.5973333333, 353.77];[345.184, 345.7043333333, 346.079];[338.402, 347.0526666667, 351.639];[344.052, 347.981, 354.008];[338.575, 341.6766666667, 344.532];[346.636, 350.705, 354.343];[344.564, 345.8636666667, 347.924];[343.565, 343.7486666667, 344.048];[399.4, 406.0186666667, 409.825];[344.292, 345.907, 347.293];[356.656, 359.659, 362.42];[351.984, 366.5116666667, 377.185];[427.078, 446.4356666667, 467.659];[340.897, 342.9173333333, 344.678];[379.665, 386.8443333333, 394.965];[372.944, 389.346, 398.497];[337.299, 342.049, 348.711];[413.049, 441.16, 463.402]
125.39.240.113;LISP-Lab;[323.65709, 324.44721, 325.301365];[323.56097, 324.7774983333, 326.27686];[325.09089, 327.25389, 328.738605];[323.932195, 327.1996083333, 332.97774];[328.92385, 330.1021316667, 332.080505];[323.94461, 324.48914, 325.40355];[323.67002, 324.608045, 325.29838];[323.65225, 324.1194966667, 324.633375];[324.28363, 324.9685133333, 325.506805];[324.29172, 325.6435383333, 326.83485];[324.77244, 325.6273183333, 326.63583];[328.61505, 329.7535116667, 330.971695];[324.456435, 330.2579266667, 333.4602];[323.254835, 325.07347, 326.444835];[330.12026, 338.27983, 345.02864];[345.470205, 348.6025766667, 352.776215];[376.734645, 382.6368466667, 386.84836];[328.71005, 334.4647883333, 344.518075];[344.776165, 353.1932383333, 358.79427];[363.364665, 364.753305, 367.133645];[381.24582, 383.8262283333, 388.097535];[360.494715, 364.29261, 370.565625];[396.19253, 400.99661, 410.030155];[388.45474, 393.3635966667, 395.832195];[392.708115, 396.18696, 399.735385];[359.01656, 361.28136, 364.220835];[356.29723, 357.668655, 358.83908];[347.96766, 352.6621966667, 357.144475];[389.66934, 391.0638066667, 393.362425];[375.21177, 380.196445, 386.15024];[391.996135, 393.2608566667, 395.137365];[388.53814, 393.2403066667, 395.775845];[396.32668, 404.0638983333, 411.330545];[375.81404, 387.0577566667, 394.96064];[377.45462, 381.8938066667, 385.299625];[384.91212, 388.1723833333, 390.225335]
125.39.240.113;rmd;[431.68572, 434.1305366667, 436.799345];[408.47742, 408.7642533333, 408.9321];[407.9913, 408.33775, 408.75348];[418.381075, 426.6954366667, 431.75177];[408.08857, 408.3506083333, 408.71819];[407.48188, 407.9265516667, 408.585895];[407.8968, 407.933815, 407.97327];[407.903645, 408.15237, 408.50088];[407.789435, 408.2572966667, 408.93862];[424.602185, 433.6072416667, 438.33736];[408.04153, 408.5937166667, 409.11483];[407.77334, 408.2357116667, 408.61715];[408.7424, 408.908855, 409.21451];[410.31408, 416.9531116667, 427.19022];[533.031575, 533.031575, 533.031575];[408.15173, 408.3097125, 408.467695];[408.07207, 408.3005016667, 408.468475];[408.301645, 408.6017866667, 409.0897];[407.554235, 408.2884666667, 408.67287];[407.70941, 408.09146, 408.687225];[408.145795, 409.0795, 409.91694];[408.04177, 408.0717683333, 408.09025];[409.361805, 409.5826575, 409.80351];[429.069455, 430.4500675, 431.83068];[409.054595, 421.1665666667, 429.5844];[464.79611, 467.6309583333, 471.688225];[485.14093, 488.3092866667, 490.370845];[475.78713, 478.8858283333, 482.596705];[431.80919, 433.118595, 434.428];[410.05139, 413.5315166667, 419.514985];[409.330185, 409.9278433333, 410.717855];[409.025775, 409.0989866667, 409.223185];[409.690925, 410.1289783333, 410.356375];[410.67709, 411.361005, 412.575055];[410.82889, 411.56856, 412.67415]
199.16.156.198;mPlane;[91.416, 93.8863333333, 95.973];[93.568, 94.378, 95.846];[102.49, 103.3523333333, 104.166];[93.586, 93.6503333333, 93.754];[91.404, 94.8583333333, 101.332];[91.493, 96.165, 99.847];[91.518, 95.917, 99.177];[91.873, 95.898, 98.382];[99.72, 100.275, 101.224];[91.595, 96.026, 99.088];[91.424, 91.4903333333, 91.56];[91.449, 91.7066666667, 92.148];[91.497, 95.2803333333, 102.232];[91.384, 91.6216666667, 92.036];[91.424, 91.5223333333, 91.572];[97.194, 98.0513333333, 99.228];[92.88, 93.6473333333, 94.797];[94.278, 96.8233333333, 99.46];[93.409, 97.961, 106.841];[93.497, 94.5556666667, 96.451];[93.473, 93.5123333333, 93.553];[93.818, 99.0406666667, 102.221];[93.49, 96.539, 98.756];[93.423, 93.469, 93.534];[93.371, 93.481, 93.537];[93.435, 93.4673333333, 93.518];[93.572, 94.129, 94.775];[91.428, 91.503, 91.592];[91.948, 92.7116666667, 93.903];[91.432, 91.4886666667, 91.526];[91.476, 91.6153333333, 91.864];[93.493, 100.4006666667, 103.984];[100.204, 100.9416666667, 101.817];[93.608, 95.0026666667, 97.471];[93.392, 93.452, 93.572];[93.777, 94.0, 94.256]
199.16.156.198;rmd;[108.31828, 108.7429016667, 109.04185];[107.05316, 107.58725, 107.909395];[108.290645, 108.415325, 108.615225];[108.14563, 108.46753, 108.641825];[109.050785, 109.5509866667, 109.872425];[107.72238, 107.8264183333, 107.93919];[107.780425, 108.1335333333, 108.383445];[107.86702, 108.17569, 108.59095];[108.932275, 109.2713916667, 109.73026];[109.26081, 109.364745, 109.497485];[107.73533, 108.328225, 108.83874];[107.811245, 108.1220616667, 108.49007];[107.783715, 108.2488516667, 108.868605];[107.843555, 108.080165, 108.37936];[109.4151, 109.6902016667, 109.839835];[108.90296, 109.125205, 109.47315];[108.894825, 109.19168, 109.614535];[106.960465, 107.2846783333, 107.78729];[107.142875, 107.446595, 107.79551];[106.97534, 107.3247116667, 107.8087];[107.06156, 107.4863783333, 107.771755];[107.14496, 107.535515, 107.938715];[107.64829, 108.1265616667, 108.523595];[107.91377, 108.1857533333, 108.341];[107.663455, 108.0578316667, 108.31287];[108.673615, 108.831665, 109.00592];[107.722565, 108.1292666667, 108.731595];[108.04083, 108.4201666667, 108.681855];[107.70404, 107.7886666667, 107.89495];[107.80499, 108.00594, 108.407785];[107.68182, 108.097405, 108.442185];[107.87834, 108.1807516667, 108.42912];[115.05273, 115.4761916667, 115.69869];[115.646315, 115.668895, 115.711645];[114.807595, 115.1398283333, 115.670175];[115.11166, 115.3906483333, 115.75597]
199.16.156.198;LISP-Lab;[107.489685, 107.7402683333, 108.02482];[105.47283, 105.7746316667, 106.274495];[105.86261, 105.9520516667, 106.02219];[107.63287, 107.6935816667, 107.764815];[106.77352, 106.8654183333, 106.999865];[106.80973, 106.981805, 107.12606];[106.924395, 107.0843416667, 107.274885];[106.00616, 106.14186, 106.26989];[105.50512, 105.6345866667, 105.745105];[105.59819, 105.82749, 105.97393];[103.869115, 111.3247333333, 126.14565];[104.36572, 106.6369816667, 109.697185];[108.461415, 111.459495, 117.110625];[107.015415, 107.0993233333, 107.245515];[106.56342, 108.02236, 110.38206];[105.761995, 106.0457083333, 106.222855];[104.49564, 104.74134, 105.15171];[104.57284, 104.6163616667, 104.657255];[104.204845, 104.282925, 104.40779];[105.07855, 107.0980716667, 109.94545];[121.541145, 122.0916466667, 122.64399];[108.89125, 111.9855466667, 118.137175];[106.579765, 106.9239366667, 107.25763];[106.68725, 106.9388166667, 107.353145];[-1, -1, -1];[104.13331, 104.6859383333, 105.041335];[-1, -1, -1];[104.619145, 106.00857, 108.00285];[103.93257, 104.4400216667, 105.073335];[103.972025, 104.167835, 104.493815];[104.33513, 104.4708683333, 104.60948];[107.221245, 107.283165, 107.398115];[121.84598, 124.9377833333, 127.401325];[109.09146, 116.3249966667, 122.971965];[105.533985, 106.5945516667, 108.357775];[105.554375, 105.67305, 105.834275]
199.16.156.198;FranceIX;[90.58031, 90.6028133333, 90.627025];[90.450632, 90.5660663333, 90.647518];[90.59455, 90.634318, 90.666036];[90.641443, 90.7465083333, 90.811811];[90.428082, 90.542044, 90.659532];[90.505903, 90.6579963333, 90.792376];[90.505379, 90.5284193333, 90.556971];[90.625603, 90.698273, 90.793245];[90.565936, 90.639888, 90.730134];[90.548066, 90.5868903333, 90.624239];[90.547562, 90.6015546667, 90.650073];[90.503469, 90.5524883333, 90.611054];[90.443856, 90.6175053333, 90.713834];[90.540597, 90.6370346667, 90.735419];[90.328941, 90.523878, 90.708775];[90.663632, 90.715883, 90.772597];[90.531542, 90.564066, 90.603424];[90.560041, 90.6187233333, 90.693465];[90.59247, 90.692907, 90.832928];[90.503448, 90.5671773333, 90.676821];[90.561231, 90.6515386667, 90.739704];[90.384448, 90.5559806667, 90.714064];[90.533043, 90.6107726667, 90.681311];[90.542617, 90.5960726667, 90.658942];[90.60598, 90.624454, 90.657332];[90.442446, 90.5722223333, 90.682211];[90.597849, 90.655942, 90.706985];[90.543736, 90.5511683333, 90.559232];[90.534513, 90.6010746667, 90.718784];[90.665941, 90.6882236667, 90.700925];[90.525318, 90.6343246667, 90.700785];[90.513754, 90.6137756667, 90.706785];[90.450401, 90.5884016667, 90.682896];[90.514828, 90.5983496667, 90.640813];[90.48387, 90.5299416667, 90.600746];[90.500829, 90.6217916667, 90.717519]
110.75.115.70;mPlane;[403.89, 414.448, 426.711];[409.003, 419.6323333333, 435.172];[-1, -1, -1];[391.626, 392.356, 393.167];[384.548, 388.6135, 392.679];[391.211, 391.6305, 392.05];[401.751, 403.1533333333, 404.035];[452.939, 452.939, 452.939];[400.058, 400.9726666667, 402.443];[399.928, 410.8066666667, 429.943];[461.709, 467.7966666667, 473.98];[384.939, 385.0695, 385.2];[384.505, 387.2405, 389.976];[397.67, 399.5566666667, 402.307];[470.236, 474.131, 478.026];[-1, -1, -1];[450.508, 450.7975, 451.087];[406.633, 406.633, 406.633];[392.96, 425.2785, 457.597];[482.825, 482.825, 482.825];[474.118, 481.0443333333, 484.65];[439.919, 456.606, 476.399];[456.748, 456.9265, 457.105];[459.098, 469.5213333333, 485.568];[465.589, 477.0576666667, 491.034];[485.25, 485.525, 485.8];[485.354, 487.35, 491.078];[485.376, 486.706, 488.654];[484.722, 484.747, 484.772];[481.462, 481.462, 481.462];[480.478, 480.478, 480.478];[481.459, 482.335, 483.211];[485.289, 485.573, 485.769];[479.911, 480.785, 481.659];[482.837, 485.6825, 488.528];[481.213, 485.3076666667, 489.18]
110.75.115.70;FranceIX;[372.029027, 372.1876383333, 372.332629];[375.594777, 375.899779, 376.204781];[364.822646, 385.5707633333, 403.151468];[-1, -1, -1];[343.214181, 347.0482773333, 352.392721];[403.845768, 407.709745, 411.573722];[405.878155, 415.0996235, 424.321092];[340.326478, 340.591748, 340.857018];[354.958246, 371.8158983333, 381.723615];[375.99003, 378.4471556667, 380.401452];[369.789575, 371.1075175, 372.42546];[410.58358, 412.053261, 413.522942];[370.820464, 374.8615585, 378.902653];[343.282453, 347.740224, 352.253188];[356.779121, 367.5455255, 378.31193];[373.566359, 373.937637, 374.427202];[349.154342, 363.655129, 378.155916];[374.805592, 377.2520033333, 378.696631];[372.047976, 373.8135823333, 375.920647];[353.20149, 356.274377, 359.722067];[361.582671, 370.7573773333, 376.547255];[405.692837, 415.051702, 424.410567];[423.415772, 423.415772, 423.415772];[376.677755, 378.501236, 380.324717];[378.17585, 378.17585, 378.17585];[362.667188, 364.161696, 365.656204];[343.539972, 345.9310256667, 348.785548];[374.260651, 374.260651, 374.260651];[377.789501, 377.789501, 377.789501];[372.967972, 375.8782255, 378.788479];[375.395306, 375.395306, 375.395306];[377.662722, 401.9912853333, 450.614534];[369.939894, 374.8073533333, 378.049826];[376.546166, 381.1510966667, 385.914862];[377.520163, 377.520163, 377.520163];[373.905315, 376.0969405, 378.288566]
110.75.115.70;rmd;[340.652245, 341.442515, 342.232785];[309.75844, 309.75844, 309.75844];[308.984415, 310.7375216667, 313.18073];[314.58836, 314.58836, 314.58836];[308.9062, 309.07446, 309.24272];[320.344205, 320.5985675, 320.85293];[308.59185, 308.59185, 308.59185];[314.48629, 314.8088325, 315.131375];[309.48839, 311.137565, 313.419465];[354.38562, 355.6651266667, 356.781315];[357.193725, 357.193725, 357.193725];[430.79281, 430.79281, 430.79281];[302.523, 306.8219083333, 309.196485];[309.305805, 309.305805, 309.305805];[308.80566, 308.908665, 309.01167];[308.767125, 308.9826075, 309.19809];[-1, -1, -1];[271.96278, 316.446845, 360.83426];[338.20249, 339.8205883333, 341.470995];[308.85451, 309.3534416667, 309.724775];[308.92987, 309.0689825, 309.208095];[347.770525, 351.8712425, 355.97196];[357.053505, 357.1174025, 357.1813];[-1, -1, -1];[357.812405, 358.2199633333, 358.70369];[355.961335, 356.720455, 357.479575];[353.816475, 353.816475, 353.816475];[308.93735, 308.9770075, 309.016665];[308.711575, 308.7927525, 308.87393];[308.71362, 332.9397975, 357.165975];[308.882475, 309.552425, 310.2113];[376.20614, 378.2412933333, 380.33296];[354.450925, 355.602855, 356.81518];[354.84122, 356.496615, 357.947775];[309.262895, 315.3676625, 321.47243];[337.743755, 347.2868525, 356.82995]
110.75.115.70;LISP-Lab;[382.150485, 382.150485, 382.150485];[383.070065, 386.3813516667, 391.39768];[383.98227, 384.1711816667, 384.28668];[382.2702, 382.473415, 382.68444];[382.463855, 383.90178, 385.597985];[430.804335, 430.804335, 430.804335];[428.991135, 428.991135, 428.991135];[384.27926, 387.0567816667, 392.04994];[381.74877, 383.499975, 386.36996];[381.25648, 383.0021566667, 385.438795];[381.990745, 382.33182, 382.672895];[430.33046, 430.8378933333, 431.482235];[382.33046, 383.7830133333, 386.40751];[382.252745, 382.6294133333, 382.91478];[382.20902, 382.8317883333, 383.465105];[392.318335, 404.9646716667, 425.634775];[383.23869, 383.9756075, 384.712525];[449.200095, 449.200095, 449.200095];[383.3685, 385.8985766667, 389.254805];[391.2953, 393.047845, 394.80039];[391.360525, 397.556685, 404.559895];[406.13882, 421.1434416667, 430.85366];[385.87014, 392.9061166667, 399.591385];[421.84059, 427.8922666667, 434.2674];[-1, -1, -1];[382.741155, 384.1456733333, 385.883645];[386.566275, 400.3778575, 414.18944];[404.21244, 404.21244, 404.21244];[382.32816, 387.2047466667, 392.7212];[431.84523, 433.5750016667, 434.58129];[385.879795, 386.6138583333, 387.67212];[384.64778, 385.5731583333, 386.400595];[384.62648, 407.8344525, 431.042425];[390.92436, 405.79324, 435.27541];[384.70295, 401.2612666667, 430.76688];[432.399695, 435.6491216667, 441.383135]
65.55.206.154;mPlane;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
65.55.206.154;FranceIX;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
65.55.206.154;rmd;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
